10954,195,Canton,40.5631,-90.0411,Canton,CTK,Canton,United States
11122,195,Canton,34.2468,-84.4902,Canton,CTK,Canton,United States
12618,195,Canton,32.5976,-90.0329,Canton,CTK,Canton,United States
11896,195,Canton,40.8082,-81.3678,Canton,CTK,Canton,United States
1355,139,Ilorin,8.49,4.55,Ilorin,ILR,Ilorin,Nigeria
1358,139,Minna,9.62,6.55,Minna,MXJ,Minna,Nigeria
1360,139,Ibadan,7.38,3.93,Ibadan,IBA,Ibadan,Nigeria
5390,177,Cape Dorset,64.3125,-76.5386,Cape Dorset,YTE,Cape Dorset,Canada
1372,139,Kaduna,10.52,7.44,Kaduna,KAD,Kaduna,Nigeria
12145,195,Cape Girardeau,37.3107,-89.5595,Cape Girardeau,CGI,Cape Girardeau,United States
1373,139,Kano,12,8.52,Kano,KAN,Aminu Kano Intl Apt,Nigeria
1383,139,Makurdi,7.73,8.53,Makurdi,MDI,Makurdi,Nigeria
1387,139,Enugu,6.45,7.5,Enugu,ENU,Enugu,Nigeria
3953,100,Nha Trang,12.25,109.17,Nha Trang,NHA,Nha Trang,Viet Nam
3953,100,Nha Trang,12.25,109.17,Nha Trang,CXR,Cam Ranh,Viet Nam
3963,100,Hue,16.47,107.58,Hue,HUI,Phu Bai,Viet Nam
3875,207,Caracas,10.501,-66.917,Caracas,CCS,Maiquetia,Venezuela
3978,100,Dien Bien Phu,21.3854,103.0161,Dien Bien Phu,DIN,Dien Bien,Viet Nam
10936,195,Carbondale,37.7219,-89.2237,Carbondale,MDH,Southern Illinois,United States
9944,195,Carbondale,41.5714,-75.5048,Carbondale,MDH,Southern Illinois,United States
10574,195,Carbondale,39.3946,-107.2145,Carbondale,MDH,Southern Illinois,United States
6891,50,Cardiff,51.5,-3.225,Cardiff,CWL,Cardiff-wales Arpt,United Kingdom
11647,195,Caribou,46.8662,-67.9919,Caribou,CAR,Municipal,United States
3986,52,Kabul,34.5167,69.1833,Kabul,KBL,Khwaja Rawash,Afghanistan
3990,52,Kandahar,31.61,65.6949,Kandahar,KDH,Kandahar,Afghanistan
6777,50,Carlisle,54.88,-2.93,Carlisle,CAX,Carlisle,United Kingdom
9880,195,Carlisle,40.1999,-77.2042,Carlisle,CAX,Carlisle,United Kingdom
11889,195,Carlisle,39.5808,-84.3201,Carlisle,CAX,Carlisle,United Kingdom
3992,52,Herat,34.33,62.17,Herat,HEA,Herat,Afghanistan
3993,52,Ghazni,33.5633,68.4178,Ghazni,GZI,Ghazni,Afghanistan
8901,195,Carlsbad,32.4064,-104.2385,Carlsbad,CNM,Carlsbad,United States
10389,195,Carlsbad,33.1246,-117.2836,Carlsbad,CNM,Carlsbad,United States
4002,52,Jalalabad,34.4415,70.4361,Jalalabad,JAA,Jalalabad,Afghanistan
4007,52,Khost,33.3395,69.9204,Khost,KHT,Khost,Afghanistan
4008,52,Farah,32.3917,62.0968,Farah,FAH,Farah,Afghanistan
3879,207,Carora,10.19,-70.08,Carora,VCR,Carora,Venezuela
9138,195,Carrizo Springs,28.5266,-99.8589,Carrizo Springs,CZT,Carrizo Springs,United States
11411,195,Carroll,42.0697,-94.8647,Carroll,CIN,Carroll,United States
10492,195,Carson City,39.1512,-119.7474,Carson City,CSN,Carson City,United States
6116,200,Cartagena,10.3997,-75.5144,Cartagena,CTG,Rafael Nunez,Colombia
6542,45,Cartagena,37.6004,-0.98,Cartagena,CTG,Rafael Nunez,Colombia
6106,200,Cartago,4.75,-75.91,Cartago,CRC,Cartago,Colombia
6175,178,Cartago,9.87,-83.93,Cartago,CRC,Cartago,Colombia
5391,177,Cartwright,53.7014,-57.0121,Cartwright,YRF,Cartwright,Canada
5098,198,Caruaru,-8.28,-35.98,Caruaru,CAU,Caruaru,Brazil
3867,207,Carupano,10.67,-63.23,Carupano,CUP,Carupano,Venezuela
11553,195,Casa Grande,32.907,-111.7623,Casa Grande,CGZ,Municipal,United States
4887,198,Cascavel,-24.9596,-53.46,Cascavel,CAC,Cascavel,Brazil
8686,195,Casper,42.843,-106.3205,Casper,CPR,Casper,United States
7312,22,Castlebar,53.85,-9.3,Castlebar,CLB,Castlebar,Ireland
5014,198,Castro,-24.79,-50.01,Castro,WCA,Gamboa,Chile
5657,199,Castro,-42.4808,-73.7623,Castro,WCA,Gamboa,Chile
5487,177,Cat Lake,51.717,-91.8,Cat Lake,YAC,Cat Lake,Canada
4083,103,Lubango,-14.9167,13.5,Lubango,SDD,Lubango,Angola
4095,103,Lubango,-14.91,13.49,Lubango,SDD,Lubango,Angola
4084,103,Huambo,-12.75,15.76,Huambo,NOV,Huambo,Angola
5033,198,Catalao,-18.18,-47.95,Catalao,TLZ,Catalao,Brazil
4086,103,Luena,-11.79,19.9,Luena,LUO,Luena,Angola
4167,196,Catamarca,-28.47,-65.78,Catamarca,CTC,Catamarca,Argentina
7774,23,Catania,37.5,15.08,Catania,CTA,Fontanarossa,Italy
4102,103,Luanda,-8.8383,13.2344,Luanda,LAD,4 de Fevereiro,Angola
4108,103,Menongue,-14.6666,17.7,Menongue,SPP,Menongue,Angola
4110,103,Luau,-10.7095,22.23,Luau,UAL,Luau,Angola
4112,103,Cazombo,-11.8896,22.9,Cazombo,CAV,Cazombo,Angola
4116,103,Kuito,-12.38,16.94,Kuito,SVP,Kuito (Silva Porto),Angola
4122,103,Namibe,-15.19,12.16,Namibe,MSZ,Namibe,Angola
4125,103,Dundo,-7.38,20.83,Dundo,DUE,Dundo,Angola
4128,196,General Roca,-39.02,-67.61,General Roca,GNR,General Roca,Argentina
12056,195,Cedar City,37.6834,-113.0957,Cedar City,CDC,Cedar City,United States
4141,196,La Rioja,-29.41,-66.85,La Rioja,IRJ,La Rioja,Argentina
11429,195,Cedar Rapids,41.9667,-91.6781,Cedar Rapids,CID,Cedar Rapids,United States
4391,155,Ceduna,-32.0991,133.6623,Ceduna,CED,Ceduna,Australia
11134,195,Centerville,32.6341,-83.6854,Centerville,GHM,Municipal,United States
11752,195,Centerville,39.6339,-84.1448,Centerville,GHM,Municipal,United States
12018,195,Centerville,40.9284,-111.8848,Centerville,GHM,Municipal,United States
11383,195,Centerville,40.7289,-92.8713,Centerville,GHM,Municipal,United States
9333,195,Central,30.5593,-91.0369,Central,CEM,Central,United States
12709,195,Central,34.7234,-82.7789,Central,CEM,Central,United States
8077,195,Centralia,46.7226,-122.9695,Centralia,ENL,Municipal,United States
8077,195,Centralia,46.7226,-122.9695,Centralia,YCE,Centralia,Canada
10854,195,Centralia,38.5222,-89.1233,Centralia,ENL,Municipal,United States
10854,195,Centralia,38.5222,-89.1233,Centralia,YCE,Centralia,Canada
4152,196,Corrientes,-27.49,-58.81,Corrientes,CNQ,Camba Punta,Argentina
4153,196,Formosa,-26.1728,-58.1828,Formosa,FMA,El Pucu,Argentina
4893,198,Formosa,-15.5395,-47.34,Formosa,FMA,El Pucu,Argentina
4154,196,Las Lomitas,-24.6996,-60.6,Las Lomitas,LLS,Las Lomitas,Argentina
4155,196,La Plata,-34.9096,-57.96,La Plata,LPG,La Plata,Argentina
11668,195,La Plata,38.5356,-76.9695,La Plata,LPG,La Plata,Argentina
5220,198,Ceres,-15.3033,-49.6052,Ceres,CRR,Ceres,Argentina
10200,195,Ceres,37.5954,-120.9624,Ceres,CRR,Ceres,Argentina
4163,196,El Maiten,-42.05,-71.1666,El Maiten,EMX,El Maiten,Argentina
6561,45,Ceuta,35.889,-5.307,Ceuta,JCU,Ceuta Heliport,Spain
4164,196,Mendoza,-32.8833,-68.8166,Mendoza,MDZ,El Plumerillo,Argentina
4165,196,Neuquen,-38.95,-68.06,Neuquen,NQN,Neuquen,Argentina
9519,195,Chadron,42.826,-103.0024,Chadron,CDR,Chadron,United States
4171,196,Malargue,-35.4661,-69.5833,Malargue,LGS,Malargue,Argentina
4392,155,Charleville,-26.4,146.25,Charleville,CTL,Charleville,Australia
4393,155,Charters Towers,-20.0809,146.2587,Charters Towers,CXT,Charters Towers,Australia
4394,155,Kalbarri,-27.6662,114.1667,Kalbarri,KAX,Kalbarri,Australia
4395,155,Kununurra,-15.7666,128.7333,Kununurra,KNX,Kununurra,Australia
4396,155,Dalby,-27.1939,151.2657,Dalby,DBY,Dalby,Australia
4398,155,Manjimup,-34.2333,116.15,Manjimup,MJP,Manjimup,Australia
11006,195,Champaign,40.1148,-88.2731,Champaign,CMI,University Of Illinois Willard,United States
4399,155,Maitland,-32.721,151.555,Maitland,MTL,Maitland,Australia
8599,195,Maitland,28.6293,-81.3716,Maitland,MTL,Maitland,Australia
5587,199,Chanaral,-29.03,-71.43,Chanaral,CNR,Chanaral,Chile
4401,155,Karratha,-20.7304,116.87,Karratha,KTA,Karratha,Australia
4403,155,Geelong,-38.1675,144.3956,Geelong,GEX,Geelong,Australia
4403,155,Geelong,-38.1675,144.3956,Geelong,AVV,Avalon,Australia
4404,155,Georgetown,-18.3,143.5333,Georgetown,GED,Sussex County,United States
4404,155,Georgetown,-18.3,143.5333,Georgetown,GTT,Georgetown,Australia
4404,155,Georgetown,-18.3,143.5333,Georgetown,GGE,Georgetown,United States
4404,155,Georgetown,-18.3,143.5333,Georgetown,GCM,Owen Roberts International,Cayman Islands
7087,202,Georgetown,6.802,-58.167,Georgetown,GED,Sussex County,United States
7087,202,Georgetown,6.802,-58.167,Georgetown,GTT,Georgetown,Australia
7087,202,Georgetown,6.802,-58.167,Georgetown,GGE,Georgetown,United States
7087,202,Georgetown,6.802,-58.167,Georgetown,GCM,Owen Roberts International,Cayman Islands
8996,195,Georgetown,30.6669,-97.694,Georgetown,GED,Sussex County,United States
8996,195,Georgetown,30.6669,-97.694,Georgetown,GTT,Georgetown,Australia
8996,195,Georgetown,30.6669,-97.694,Georgetown,GGE,Georgetown,United States
8996,195,Georgetown,30.6669,-97.694,Georgetown,GCM,Owen Roberts International,Cayman Islands
8272,195,Georgetown,38.6899,-75.3872,Georgetown,GED,Sussex County,United States
8272,195,Georgetown,38.6899,-75.3872,Georgetown,GTT,Georgetown,Australia
8272,195,Georgetown,38.6899,-75.3872,Georgetown,GGE,Georgetown,United States
8272,195,Georgetown,38.6899,-75.3872,Georgetown,GCM,Owen Roberts International,Cayman Islands
12716,195,Georgetown,33.3595,-79.296,Georgetown,GED,Sussex County,United States
12716,195,Georgetown,33.3595,-79.296,Georgetown,GTT,Georgetown,Australia
12716,195,Georgetown,33.3595,-79.296,Georgetown,GGE,Georgetown,United States
12716,195,Georgetown,33.3595,-79.296,Georgetown,GCM,Owen Roberts International,Cayman Islands
12793,195,Georgetown,38.2253,-84.5481,Georgetown,GED,Sussex County,United States
12793,195,Georgetown,38.2253,-84.5481,Georgetown,GTT,Georgetown,Australia
12793,195,Georgetown,38.2253,-84.5481,Georgetown,GGE,Georgetown,United States
12793,195,Georgetown,38.2253,-84.5481,Georgetown,GCM,Owen Roberts International,Cayman Islands
7384,65,Chandigarh,30.72,76.78,Chandigarh,IXC,Chandigarh,India
4405,155,Geraldton,-28.7666,114.6,Geraldton,YGQ,Geraldton,Canada
4405,155,Geraldton,-28.7666,114.6,Geraldton,GET,Geraldton,Australia
5485,177,Geraldton,49.7166,-86.9666,Geraldton,YGQ,Geraldton,Canada
5485,177,Geraldton,49.7166,-86.9666,Geraldton,GET,Geraldton,Australia
4406,155,Maryborough,-37.0496,143.73,Maryborough,MBH,Maryborough,Australia
4407,155,Maryborough,-25.5491,152.7209,Maryborough,MBH,Maryborough,Australia
11560,195,Chandler,33.2828,-111.8517,Chandler,SLJ,Stellar Air Park,United States
11560,195,Chandler,33.2828,-111.8517,Chandler,CHD,Williams AFB,United States
5913,61,Changchun,43.865,125.34,Changchun,CGQ,Changchun,China
5909,61,Changde,29.03,111.68,Changde,CGD,Changde,China
4413,155,Echuca,-36.1296,144.75,Echuca,ECH,Echuca,Australia
4415,155,Emerald,-23.5122,148.1673,Emerald,EMD,Emerald,Australia
5728,61,Changsha,28.2,112.97,Changsha,CSX,Changsha,China
4422,155,Mount Gambier,-37.8313,140.765,Mount Gambier,MGB,Mount Gambier,Australia
6065,61,Changzhi,36.1839,113.1053,Changzhi,CIH,Changzhi,China
4423,155,Mount Isa,-20.7239,139.49,Mount Isa,ISA,Mount Isa,Australia
4424,155,Mount Magnet,-28.0662,117.8167,Mount Magnet,MMG,Mount Magnet,Australia
5938,61,Changzhou,31.78,119.97,Changzhou,CZX,Changzhou,China
4425,155,Kempsey,-31.0874,152.822,Kempsey,KPS,Kempsey,Australia
12568,195,Chanute,37.6699,-95.4619,Chanute,CNU,Martin Johnson,United States
5749,61,Chaoyang,41.5504,120.42,Chaoyang,CHG,Chaoyang Airport,China
5495,177,Chapleau,47.8337,-83.4,Chapleau,YLD,Chapleau,Canada
4438,155,Kingaroy,-26.539,151.8406,Kingaroy,KGY,Kingaroy,Australia
4190,196,Charata,-27.2163,-61.2,Charata,CNT,Charata,Argentina
4440,155,Hobart,-42.85,147.295,Hobart,HBR,Hobart,United States
4440,155,Hobart,-42.85,147.295,Hobart,HBA,Hobart,Australia
8338,195,Hobart,44.4965,-88.1602,Hobart,HBR,Hobart,United States
8338,195,Hobart,44.4965,-88.1602,Hobart,HBA,Hobart,Australia
11363,195,Hobart,41.5139,-87.2728,Hobart,HBR,Hobart,United States
11363,195,Hobart,41.5139,-87.2728,Hobart,HBA,Hobart,Australia
11380,195,Charles City,43.0644,-92.6745,Charles City,CCY,Municipal,United States
4441,155,Darwin,-12.4254,130.85,Darwin,DRW,Darwin,Australia
4441,155,Darwin,-12.4254,130.85,Darwin,XJG,Darwin Railway,Australia
8439,195,Charleston,38.3484,-81.6323,Charleston,CHS,AFB Municipal,United States
8439,195,Charleston,38.3484,-81.6323,Charleston,CRW,Yeager,United States
10807,195,Charleston,39.4845,-88.1779,Charleston,CHS,AFB Municipal,United States
10807,195,Charleston,39.4845,-88.1779,Charleston,CRW,Yeager,United States
12694,195,Charleston,32.8137,-79.9643,Charleston,CHS,AFB Municipal,United States
12694,195,Charleston,32.8137,-79.9643,Charleston,CRW,Yeager,United States
12136,195,Charleston,36.9179,-89.3344,Charleston,CHS,AFB Municipal,United States
12136,195,Charleston,36.9179,-89.3344,Charleston,CRW,Yeager,United States
4443,155,Meekatharra,-26.6,118.4833,Meekatharra,MKR,Meekatharra,Australia
4444,155,Melbourne,-37.82,144.975,Melbourne,MLB,Melbourne Intl,United States
4444,155,Melbourne,-37.82,144.975,Melbourne,KAH,City Heliport,Australia
4444,155,Melbourne,-37.82,144.975,Melbourne,MEB,Essendon,Australia
4444,155,Melbourne,-37.82,144.975,Melbourne,MEL,Tullamarine,Australia
8674,195,Melbourne,28.1152,-80.653,Melbourne,MLB,Melbourne Intl,United States
8674,195,Melbourne,28.1152,-80.653,Melbourne,KAH,City Heliport,Australia
8674,195,Melbourne,28.1152,-80.653,Melbourne,MEB,Essendon,Australia
8674,195,Melbourne,28.1152,-80.653,Melbourne,MEL,Tullamarine,Australia
4446,155,Moranbah,-22.0016,148.038,Moranbah,MOV,Moranbah,Australia
4449,155,Gladstone,-23.8533,151.2467,Gladstone,GLT,Gladstone,Australia
12861,195,Gladstone,45.3864,-122.5933,Gladstone,GLT,Gladstone,Australia
12154,195,Gladstone,39.2134,-94.5593,Gladstone,GLT,Gladstone,Australia
4450,155,Gold Coast,-28.0815,153.4482,Gold Coast,OOL,Gold Coast (Coolangatta),Australia
4451,155,Horsham,-36.7096,142.19,Horsham,HSM,Horsham,Australia
4452,155,Hughenden,-20.85,144.2,Hughenden,HGD,Hughenden,Australia
9397,195,Charlotte,35.208,-80.8308,Charlotte,CLT,Douglas,United States
9397,195,Charlotte,35.208,-80.8308,Charlotte,QWG,Wilgrove Air Park,United States
12370,195,Charlotte,42.5662,-84.8304,Charlotte,CLT,Douglas,United States
12370,195,Charlotte,42.5662,-84.8304,Charlotte,QWG,Wilgrove Air Park,United States
4454,155,Nowra,-34.8828,150.6,Nowra,NOA,Nowra,Australia
8213,195,Charlottesville,38.0374,-78.4856,Charlottesville,CHO,Albemarle,United States
5545,177,Charlottetown,46.2493,-63.1313,Charlottetown,YHG,Charlottetown,Canada
5545,177,Charlottetown,46.2493,-63.1313,Charlottetown,YYG,Charlottetown,Canada
4459,155,Ingham,-18.6496,146.1666,Ingham,IGH,Ingham,Australia
4460,155,Innisfail,-17.5313,146.0387,Innisfail,IFL,Innisfail,Australia
4461,155,Inverell,-29.7668,151.1126,Inverell,IVR,Inverell,Australia
4462,155,Kingston,-42.9911,147.3084,Kingston,KIN,Norman Manley,Jamaica
4462,155,Kingston,-42.9911,147.3084,Kingston,KTP,Tinson,Jamaica
4462,155,Kingston,-42.9911,147.3084,Kingston,YGK,Kingston,Canada
5409,177,Kingston,44.2337,-76.4833,Kingston,KIN,Norman Manley,Jamaica
5409,177,Kingston,44.2337,-76.4833,Kingston,KTP,Tinson,Jamaica
5409,177,Kingston,44.2337,-76.4833,Kingston,YGK,Kingston,Canada
7789,187,Kingston,17.9771,-76.7674,Kingston,KIN,Norman Manley,Jamaica
7789,187,Kingston,17.9771,-76.7674,Kingston,KTP,Tinson,Jamaica
7789,187,Kingston,17.9771,-76.7674,Kingston,YGK,Kingston,Canada
9594,195,Kingston,35.8717,-84.4954,Kingston,KIN,Norman Manley,Jamaica
9594,195,Kingston,35.8717,-84.4954,Kingston,KTP,Tinson,Jamaica
9594,195,Kingston,35.8717,-84.4954,Kingston,YGK,Kingston,Canada
9742,195,Kingston,41.9295,-73.9968,Kingston,KIN,Norman Manley,Jamaica
9742,195,Kingston,41.9295,-73.9968,Kingston,KTP,Tinson,Jamaica
9742,195,Kingston,41.9295,-73.9968,Kingston,YGK,Kingston,Canada
9871,195,Kingston,41.2652,-75.8875,Kingston,KIN,Norman Manley,Jamaica
9871,195,Kingston,41.2652,-75.8875,Kingston,KTP,Tinson,Jamaica
9871,195,Kingston,41.2652,-75.8875,Kingston,YGK,Kingston,Canada
8769,195,Chatham,40.7405,-74.3838,Chatham,CYM,Chatham SPB,United States
8769,195,Chatham,40.7405,-74.3838,Chatham,XCM,Chatham,Canada
10800,195,Chatham,39.6714,-89.6962,Chatham,CYM,Chatham SPB,United States
10800,195,Chatham,39.6714,-89.6962,Chatham,XCM,Chatham,Canada
4468,155,Merimbula,-36.8996,149.9,Merimbula,MIM,Merimbula,Australia
4470,155,Mildura,-34.185,142.1514,Mildura,MQL,Mildura,Australia
9570,195,Chattanooga,35.0657,-85.2488,Chattanooga,CHA,Lovell Field,United States
4482,155,Longreach,-23.4496,144.25,Longreach,LRE,Longreach,Australia
4484,155,Devonport,-41.1927,146.3311,Devonport,DPO,Devonport,Australia
8074,195,Chehalis,46.6649,-122.966,Chehalis,CLS,Centralia,United States
4487,155,Cowell,-33.6829,136.9166,Cowell,CCW,Cowell,Australia
4488,155,Cowra,-33.8296,148.68,Cowra,CWT,Cowra,Australia
4489,155,Goondiwindi,-28.5548,150.3253,Goondiwindi,GOO,Goondiwindi,Australia
4490,155,Goulburn,-34.7496,149.7102,Goulburn,GUL,Goulburn,Australia
4491,155,Grafton,-29.712,152.9377,Grafton,GFN,Grafton,Australia
8348,195,Grafton,43.3205,-87.9482,Grafton,GFN,Grafton,Australia
8440,195,Grafton,39.3409,-80.0162,Grafton,GFN,Grafton,Australia
11920,195,Grafton,41.2808,-82.0368,Grafton,GFN,Grafton,Australia
6294,18,Chemnitz,50.83,12.92,Chemnitz,ZTZ,Chemnitz Railway Stn.,Germany
4496,155,Newman,-23.3666,119.7333,Newman,ZNE,Newman,Australia
10141,195,Newman,37.3156,-121.0208,Newman,ZNE,Newman,Australia
5751,61,Chengdu,30.67,104.07,Chengdu,CTU,Chengdu,China
4498,155,Kalgoorlie,-30.7354,121.46,Kalgoorlie,KGI,Kalgoorlie,Australia
8058,74,Cheongju,36.6439,127.5012,Cheongju,CJJ,Cheongju,Korea (South)
4502,155,Deniliquin,-35.5296,144.95,Deniliquin,DNQ,Deniliquin,Australia
12717,195,Cheraw,34.6978,-79.8988,Cheraw,HCW,Cheraw,United States
6665,16,Cherbourg,49.6504,-1.65,Cherbourg,CER,Maupertus,France
4508,155,Lismore,-28.8167,153.2931,Lismore,LSY,Lismore,Australia
8210,195,Chesapeake,36.6778,-76.3024,Chesapeake,HTW,Huntington County,United States
6916,50,Chester,53.2,-2.92,Chester,CEG,Chester,United Kingdom
11091,195,Chester,37.9199,-89.826,Chester,CEG,Chester,United Kingdom
9811,195,Chester,41.357,-74.2769,Chester,CEG,Chester,United Kingdom
10046,195,Chester,39.8456,-75.3718,Chester,CEG,Chester,United Kingdom
12724,195,Chester,34.705,-81.2135,Chester,CEG,Chester,United Kingdom
8685,195,Cheyenne,41.1418,-104.7943,Cheyenne,CYS,Cheyenne,United States
8685,195,Cheyenne,41.1418,-104.7943,Cheyenne,FEW,Warren AFB,United States
3167,95,Chiang Mai,18.8,98.98,Chiang Mai,CNX,International,Thailand
3120,95,Chiang Rai,19.9119,99.8265,Chiang Rai,CEI,Chiang Rai,Thailand
3545,93,Chiayi,23.4755,120.4351,Chiayi,CYI,Chiayi,Taiwan
10811,195,Chicago,41.8373,-87.6861,Chicago,CHI,Chicago FSS,United States
10811,195,Chicago,41.8373,-87.6861,Chicago,NOH,Chicago NAS,United States
10811,195,Chicago,41.8373,-87.6861,Chicago,RFD,Chicago Rockford,United States
10811,195,Chicago,41.8373,-87.6861,Chicago,DPA,Dupage County,United States
10811,195,Chicago,41.8373,-87.6861,Chicago,GYY,Gary Regional,United States
10811,195,Chicago,41.8373,-87.6861,Chicago,CGX,Merrill C Meigs,United States
10811,195,Chicago,41.8373,-87.6861,Chicago,MDW,Midway,United States
10811,195,Chicago,41.8373,-87.6861,Chicago,PWK,Pal-Waukee,United States
10811,195,Chicago,41.8373,-87.6861,Chicago,OAR,Ohara International,United States
11491,195,Chickasha,35.041,-97.9472,Chickasha,CHK,Municipal,United States
10379,195,Chico,39.7568,-121.816,Chico,CIC,Chico,United States
5876,61,Chifeng,42.27,118.95,Chifeng,CIF,Chifeng,China
5652,199,Chillan,-36.6,-72.106,Chillan,YAI,Chillan,Chile
5463,177,Chilliwack,49.1666,-121.95,Chilliwack,YCW,Chilliwack Municipal Airport,Canada
4193,196,Mercedes,-33.6896,-65.47,Mercedes,MDX,Mercedes,Argentina
4247,196,Mercedes,-34.66,-59.44,Mercedes,MDX,Mercedes,Argentina
4264,196,Mercedes,-29.1796,-58.08,Mercedes,MDX,Mercedes,Argentina
3811,206,Mercedes,-33.2595,-58.03,Mercedes,MDX,Mercedes,Argentina
9239,195,Mercedes,26.1533,-97.9128,Mercedes,MDX,Mercedes,Argentina
10412,195,Chino,33.9836,-117.6653,Chino,CNO,Chino,United States
4195,196,Las Heras,-32.825,-68.8017,Las Heras,LHS,Las Heras,Argentina
7062,184,Chiquimula,14.797,-89.544,Chiquimula,CIQ,Chiquimula,Guatemala
4210,196,General Pico,-35.6596,-63.77,General Pico,GPO,General Pico,Argentina
4220,196,Concordia,-31.3896,-58.03,Concordia,COC,Concordia,Argentina
4220,196,Concordia,-31.3896,-58.03,Concordia,CNK,Blosser Municipal,United States
4220,196,Concordia,-31.3896,-58.03,Concordia,CCI,Concordia,Brazil
4917,198,Concordia,-27.23,-52.03,Concordia,COC,Concordia,Argentina
4917,198,Concordia,-27.23,-52.03,Concordia,CNK,Blosser Municipal,United States
4917,198,Concordia,-27.23,-52.03,Concordia,CCI,Concordia,Brazil
12561,195,Concordia,39.5669,-97.6472,Concordia,COC,Concordia,Argentina
12561,195,Concordia,39.5669,-97.6472,Concordia,CNK,Blosser Municipal,United States
12561,195,Concordia,39.5669,-97.6472,Concordia,CCI,Concordia,Brazil
4221,196,El Calafate,-50.3333,-72.3,El Calafate,FTE,El Calafate,Argentina
4222,196,Chos Malal,-37.383,-70.2666,Chos Malal,HOS,Oscar Reguera,Argentina
4663,56,Chittagong,22.33,91.8,Chittagong,CGP,Patenga,Bangladesh
4230,196,Gualeguaychu,-33.02,-58.52,Gualeguaychu,GHU,Gualeguaychu,Argentina
4233,196,Esquel,-42.9,-71.3166,Esquel,EQS,Esquel,Argentina
6337,102,Chlef,36.1704,1.32,Chlef,CFK,Abou Bakr Belkaid,Algeria
4238,196,Lincoln,-34.88,-61.5399,Lincoln,LNK,Municipal,United States
6779,50,Lincoln,53.2333,-0.5333,Lincoln,LNK,Municipal,United States
9536,195,Lincoln,40.8102,-96.6808,Lincoln,LNK,Municipal,United States
10639,195,Lincoln,33.5935,-86.1372,Lincoln,LNK,Municipal,United States
11049,195,Lincoln,40.1507,-89.372,Lincoln,LNK,Municipal,United States
10417,195,Lincoln,38.8749,-121.2943,Lincoln,LNK,Municipal,United States
4239,196,Goya,-29.14,-59.27,Goya,OYA,Goya,Argentina
6051,61,Chongqing,29.565,106.595,Chongqing,CKG,Chongqing Jiangbei International,China
3199,95,Chumphon,10.5127,99.1872,Chumphon,CJM,Chumphon Airport,Thailand
4268,196,Coronel Suarez,-37.4666,-61.9166,Coronel Suarez,CSZ,Brigadier Hector Ruiz,Argentina
4279,196,Necochea,-38.56,-58.75,Necochea,NEC,Necochea,Argentina
6196,179,Cienfuegos,22.1444,-80.4403,Cienfuegos,CFG,Cienfuegos,Cuba
4282,4,Innsbruck,47.2804,11.41,Innsbruck,INN,Kranebitten,Austria
7238,66,Cilacap,-7.7188,109.0154,Cilacap,CXP,Tunggul Wulung,Indonesia
4285,4,Linz,48.3192,14.2888,Linz,LNZ,Blue Danube,Austria
11941,195,Cincinnati,39.1412,-84.506,Cincinnati,CVG,Cinci./Nrthrn Kentucky,United States
11941,195,Cincinnati,39.1412,-84.506,Cincinnati,LUK,Municipal,United States
4288,4,Graz,47.0778,15.41,Graz,GRZ,Thalerhof,Austria
4289,4,Klagenfurt,46.6203,14.31,Klagenfurt,KLU,Alpe Adria,Austria
7193,66,Cirebon,-6.7333,108.5666,Cirebon,CBN,Penggung,Indonesia
3885,207,Ciudad Bolivar,8.1,-63.6,Ciudad Bolivar,CBL,Ciudad Bolivar,Venezuela
4305,155,Cooma,-36.2396,149.12,Cooma,OOM,Cooma,Australia
4309,155,Karumba,-17.4833,140.8334,Karumba,KRB,Karumba,Australia
3866,207,Ciudad Guayana,8.37,-62.62,Ciudad Guayana,CGU,Ciudad Guayana,Venezuela
4310,155,Esperance,-33.8573,121.8889,Esperance,EPR,Esperance,Australia
4312,155,Forbes,-33.3896,148.02,Forbes,FRB,Forbes,Australia
4313,155,Morawa,-29.2163,116,Morawa,MWB,Morawa,Australia
4314,155,Moree,-29.4699,149.8301,Moree,MRZ,Moree,Australia
4315,155,Katherine,-14.4666,132.2666,Katherine,KTR,Tindal,Australia
4317,155,Launceston,-41.4498,147.1302,Launceston,LST,Launceston,"TASMANIA"""
4318,155,Laverton,-28.627,122.404,Laverton,LVO,Laverton,Australia
4323,155,Newcastle,-32.8453,151.815,Newcastle,NCL,Newcastle Airport,United Kingdom
4323,155,Newcastle,-32.8453,151.815,Newcastle,BEO,Belmont,Australia
4323,155,Newcastle,-32.8453,151.815,Newcastle,NTL,Williamtown,Australia
4323,155,Newcastle,-32.8453,151.815,Newcastle,ECS,Mondell,United States
4323,155,Newcastle,-32.8453,151.815,Newcastle,NCS,Newcastle,South Africa
6920,50,Newcastle,55.0004,-1.6,Newcastle,NCL,Newcastle Airport,United Kingdom
6920,50,Newcastle,55.0004,-1.6,Newcastle,BEO,Belmont,Australia
6920,50,Newcastle,55.0004,-1.6,Newcastle,NTL,Williamtown,Australia
6920,50,Newcastle,55.0004,-1.6,Newcastle,ECS,Mondell,United States
6920,50,Newcastle,55.0004,-1.6,Newcastle,NCS,Newcastle,South Africa
8168,195,Newcastle,47.5304,-122.1633,Newcastle,NCL,Newcastle Airport,United Kingdom
8168,195,Newcastle,47.5304,-122.1633,Newcastle,BEO,Belmont,Australia
